episode,stage,avg_reward,agent_0_reward,agent_1_reward,actor_loss,critic_loss,reward_ma,reward_std
689,easy,-12.3407173447854,-12.3407173447854,-12.3407173447854,4.804964780807495,0.5660483539104462,-18.264982081343724,7.063540872289088
690,easy,-26.370373136013878,-26.370373136013878,-26.370373136013878,4.8134377002716064,0.4268024265766144,-18.32995593741871,7.123811235195797
691,easy,-19.744645472676083,-19.744645472676083,-19.744645472676083,4.440201044082642,0.8747837841510773,-18.486326142465806,7.065950957669746
692,easy,-12.585683489226444,-12.585683489226444,-12.585683489226444,4.958224296569824,0.7820504009723663,-18.31797610191092,7.104929877543862
693,easy,-19.517583842326886,-19.517583842326886,-19.517583842326886,4.4830896854400635,0.5592932105064392,-18.20474957446969,7.0381569787012985
694,easy,-5.3167674745292,-5.3167674745292,-5.3167674745292,4.804160833358765,0.5328251123428345,-18.018012887191425,7.254826587656984
695,easy,-17.50664595745652,-17.50664595745652,-17.50664595745652,4.502929925918579,0.47825391590595245,-17.949427283734792,7.242878291352993
696,easy,-11.325205776275448,-11.325205776275448,-11.325205776275448,4.550909042358398,0.41649268567562103,-17.90809138249783,7.275244232046612
697,easy,-12.119362108228547,-12.119362108228547,-12.119362108228547,4.644057989120483,0.6280993521213531,-17.571572094126694,7.1422232841165405
698,easy,-19.00734711171334,-19.00734711171334,-19.00734711171334,4.891797065734863,1.1110289692878723,-17.487306052553325,7.098937342353251
699,easy,-19.025910951918835,-19.025910951918835,-19.025910951918835,5.120439052581787,0.38461849093437195,-17.457261798233016,7.088977155642258
700,easy,-21.12755823298054,-21.12755823298054,-21.12755823298054,4.969565153121948,0.5775763392448425,-17.422258346717744,7.0659496640532575
701,easy,-13.972392337871863,-13.972392337871863,-13.972392337871863,4.740411758422852,0.3707244247198105,-17.405112531889756,7.073405233265055
702,easy,-15.100425670304386,-15.100425670304386,-15.100425670304386,4.560447931289673,0.8615739643573761,-17.23602361465885,7.024276432750416
703,easy,-27.61055587473638,-27.61055587473638,-27.61055587473638,4.38003396987915,0.4879567176103592,-17.37814859556657,7.162290392580659
704,easy,-14.558151879484639,-14.558151879484639,-14.558151879484639,4.311349153518677,0.7516302466392517,-17.327369658173048,7.173315413638179
705,easy,-14.81024575570445,-14.81024575570445,-14.81024575570445,4.566623210906982,0.8218488097190857,-17.49088743625793,7.016052634337308
706,easy,-10.113474738870385,-10.113474738870385,-10.113474738870385,4.696610927581787,0.4553501605987549,-17.32814699961573,7.092033074565587
707,easy,-13.815938710506737,-13.815938710506737,-13.815938710506737,4.933819055557251,0.5289311707019806,-17.212372619433665,7.101354633719166
708,easy,-8.588323209447127,-8.588323209447127,-8.588323209447127,4.426889896392822,1.2511259019374847,-17.194287836050414,7.122535447953632
709,easy,-22.376599141880092,-22.376599141880092,-22.376599141880092,4.753528833389282,0.9501314461231232,-17.41771794181453,7.106026336511215
710,easy,-15.720362430410786,-15.720362430410786,-15.720362430410786,4.307945489883423,0.469846174120903,-17.438336731266947,7.0994410098327725
711,easy,-20.31500038243709,-20.31500038243709,-20.31500038243709,4.488942623138428,0.29717622697353363,-17.444318916040594,7.101782885718849
712,easy,-14.338152158333294,-14.338152158333294,-14.338152158333294,4.93633770942688,0.44379090517759323,-17.386576055621433,7.115324474181643
713,easy,-8.419223521261111,-8.419223521261111,-8.419223521261111,4.516364336013794,0.6588732004165649,-17.177565516711663,7.223535246119255
714,easy,-23.556474248628664,-23.556474248628664,-23.556474248628664,4.478701829910278,0.5611139833927155,-17.434268735897163,7.217476052418205
715,easy,-28.309589311692157,-28.309589311692157,-28.309589311692157,4.471141338348389,0.49619433283805847,-17.616749248053928,7.376253507432986
716,easy,-32.098391347506784,-32.098391347506784,-32.098391347506784,4.4959306716918945,0.6425312161445618,-17.8383071012907,7.642155812996903
717,easy,-16.18120507612036,-16.18120507612036,-16.18120507612036,4.404365301132202,0.33145761489868164,-17.266157534524652,6.580397877991176
718,easy,-7.067366044219619,-7.067366044219619,-7.067366044219619,4.680962800979614,0.4297643005847931,-16.791693312404654,6.439086293431467
719,easy,-24.131751517776866,-24.131751517776866,-24.131751517776866,4.6167519092559814,0.40744730830192566,-16.98921244363711,6.5107834665135265
720,easy,-20.511621964760263,-20.511621964760263,-20.511621964760263,5.094313383102417,0.5186088681221008,-16.94671668048902,6.480033696629633
721,easy,-31.28394098216585,-31.28394098216585,-31.28394098216585,5.02326512336731,0.43603676557540894,-17.135275465781234,6.757049529843582
722,easy,-18.972548018051135,-18.972548018051135,-18.972548018051135,4.690058946609497,0.5141074806451797,-17.04446871848124,6.6998592248322515
723,easy,-11.360930653152918,-11.360930653152918,-11.360930653152918,4.6087000370025635,1.0119407773017883,-17.096030973245423,6.644673124483683
724,easy,-11.046743547423644,-11.046743547423644,-11.046743547423644,4.648905515670776,1.273960292339325,-17.039760323298072,6.684428775575681
725,easy,-20.039743146042614,-20.039743146042614,-20.039743146042614,4.444217681884766,0.33966271579265594,-17.171118200960283,6.677413922201866
726,easy,-13.769885595486446,-13.769885595486446,-13.769885595486446,4.758647203445435,0.548965722322464,-17.232573992242912,6.630590143960681
727,easy,-19.237360673668398,-19.237360673668398,-19.237360673668398,4.975567102432251,0.6285611838102341,-17.22772003406628,6.628999927362018
728,easy,-23.847288058417487,-23.847288058417487,-23.847288058417487,4.606851816177368,0.8854317367076874,-17.48294001532873,6.633377268758727
729,easy,-16.65418398261681,-16.65418398261681,-16.65418398261681,5.023419380187988,0.5054746121168137,-17.66461228260282,6.478952633879231
730,easy,-12.759520443779332,-12.759520443779332,-12.759520443779332,4.6795713901519775,1.007736325263977,-17.49588160262,6.494942890619027
731,easy,-21.41606447622093,-21.41606447622093,-21.41606447622093,4.2399773597717285,0.6345220059156418,-17.51544432348845,6.505449730609465
732,easy,-28.502693027000905,-28.502693027000905,-28.502693027000905,4.83169150352478,0.8321192860603333,-17.67269697897386,6.675332175731653
733,easy,-8.869679260113681,-8.869679260113681,-8.869679260113681,4.80428147315979,0.4327477514743805,-17.55161514817267,6.780293185666402
734,easy,-14.358849112094564,-14.358849112094564,-14.358849112094564,4.675110340118408,0.8029365837574005,-17.354684749585758,6.725869405133601
735,easy,-14.573488870454376,-14.573488870454376,-14.573488870454376,4.799570560455322,0.7314030230045319,-17.487233470295887,6.600808363197987
736,easy,-8.830919250932222,-8.830919250932222,-8.830919250932222,4.864220380783081,0.6215136051177979,-17.369904540548625,6.702760612126242
737,easy,-19.664468115072392,-19.664468115072392,-19.664468115072392,4.790315628051758,0.33296625316143036,-17.494887976779296,6.685757087886159
738,easy,-11.675941966768217,-11.675941966768217,-11.675941966768217,4.684830904006958,0.48418860137462616,-17.088945907990922,6.3987748923554415
739,easy,-20.138300965024346,-20.138300965024346,-20.138300965024346,4.173666000366211,0.5048326700925827,-17.2448975803957,6.375668883033506
740,easy,-13.880343719553016,-13.880343719553016,-13.880343719553016,4.513494491577148,0.6466944813728333,-16.995096992066482,6.254360819016272
741,easy,-8.5967276732063,-8.5967276732063,-8.5967276732063,4.518464803695679,0.4866310805082321,-16.772138636077088,6.352279845290519
742,easy,-22.314507080646337,-22.314507080646337,-22.314507080646337,4.506175518035889,0.6296297609806061,-16.966715107905486,6.370403414516721
743,easy,-16.363496149203634,-16.363496149203634,-16.363496149203634,4.415896654129028,0.8341048955917358,-16.90363335404302,6.360236678866916
744,easy,-10.34529120752549,-10.34529120752549,-10.34529120752549,4.529425382614136,0.865201324224472,-17.00420382870295,6.21129417276612
745,easy,-21.11095655992962,-21.11095655992962,-21.11095655992962,4.530873537063599,0.8943017721176147,-17.076290040752408,6.2381017169759705
746,easy,-30.834865091524904,-30.834865091524904,-30.834865091524904,4.548756837844849,0.3492891639471054,-17.466483227057395,6.476634014315872
747,easy,-33.46216558205651,-33.46216558205651,-33.46216558205651,4.688554525375366,0.617234468460083,-17.893339296533956,6.811683336790007
748,easy,-15.787353112058142,-15.787353112058142,-15.787353112058142,4.701453685760498,0.5031631588935852,-17.828939416540855,6.816156169351138
749,easy,-12.758093108926262,-12.758093108926262,-12.758093108926262,5.0830628871917725,0.5975538194179535,-17.703583059681,6.851238964272738
750,easy,-6.195799536809969,-6.195799536809969,-6.195799536809969,4.771171808242798,0.5965344905853271,-17.404947885757593,7.022239626459605
751,easy,-22.692628768907525,-22.692628768907525,-22.692628768907525,4.8468170166015625,0.5543775260448456,-17.579352614378305,7.043504606958452
752,easy,-33.918520573379354,-33.918520573379354,-33.918520573379354,5.133763313293457,0.4736219346523285,-17.9557145124398,7.4019823835967715
753,easy,-20.249641271669606,-20.249641271669606,-20.249641271669606,4.3212196826934814,0.6651710271835327,-17.80849622037847,7.2782038237697515
754,easy,-19.89242278626739,-19.89242278626739,-19.89242278626739,4.700390100479126,0.4741727411746979,-17.91518163851412,7.268676460370958
755,easy,-15.197765009122552,-15.197765009122552,-15.197765009122552,4.818472146987915,0.34296973049640656,-17.922932023582483,7.265504097389353
756,easy,-29.539582542922684,-29.539582542922684,-29.539582542922684,4.3332202434539795,0.5177708566188812,-18.31145417966353,7.358184964459014
757,easy,-16.46198572906857,-16.46198572906857,-16.46198572906857,4.799693822860718,0.6754650175571442,-18.36437512003477,7.334670610842355
758,easy,-6.223881391322083,-6.223881391322083,-6.223881391322083,4.778976917266846,0.6515218317508698,-18.317086283672268,7.406258854570587
759,easy,-13.899619986178358,-13.899619986178358,-13.899619986178358,4.536087274551392,1.1178481578826904,-18.147546700558234,7.4084590663560315
760,easy,-16.69481441967482,-16.69481441967482,-16.69481441967482,5.222823619842529,1.0245117843151093,-18.16703574034351,7.403223563767303
761,easy,-20.817767797066598,-20.817767797066598,-20.817767797066598,4.591104030609131,0.7971936762332916,-18.177091088636104,7.4065412490943165
762,easy,-21.515911971830597,-21.515911971830597,-21.515911971830597,5.000553369522095,0.5318981111049652,-18.32064628490605,7.400173299836309
763,easy,-22.836117551942156,-22.836117551942156,-22.836117551942156,5.069460391998291,0.5148791968822479,-18.60898416551967,7.286498627055588
764,easy,-18.862843766525092,-18.862843766525092,-18.862843766525092,5.036600589752197,0.6591586172580719,-18.515111555877596,7.2516095793779485
765,easy,-14.519815916950082,-14.519815916950082,-14.519815916950082,4.859584331512451,0.5676006376743317,-18.239316087982758,7.132755240641864
766,easy,-14.632489971876758,-14.632489971876758,-14.632489971876758,4.391176462173462,0.44572268426418304,-17.889998060470155,6.862747326033032
767,easy,-25.98257442308528,-25.98257442308528,-25.98257442308528,4.517700910568237,0.46705006062984467,-18.086025447409455,6.952339532947113
768,easy,-19.381474245689965,-19.381474245689965,-19.381474245689965,5.071855783462524,0.7074908018112183,-18.33230761143886,6.76975689343918
769,easy,-17.598257368900022,-17.598257368900022,-17.598257368900022,4.61250901222229,1.5456559658050537,-18.201637728461325,6.718391390068285
770,easy,-22.463927986178323,-22.463927986178323,-22.463927986178323,5.02182936668396,0.8512397706508636,-18.240683848889685,6.73773598160072
771,easy,-18.53691848926056,-18.53691848926056,-18.53691848926056,4.75185489654541,0.8547199368476868,-17.985743399031577,6.4699756937353685
772,easy,-16.201297930374693,-16.201297930374693,-16.201297930374693,4.374694108963013,0.9616592526435852,-17.93031839727805,6.47321885380303
773,easy,-9.2726691222712,-9.2726691222712,-9.2726691222712,4.586748361587524,0.6923927366733551,-17.888553166660415,6.523014786037389
774,easy,-14.493208454827945,-14.493208454827945,-14.493208454827945,4.673331022262573,0.8128329217433929,-17.957482464808503,6.467212151295566
775,easy,-19.143771083562452,-19.143771083562452,-19.143771083562452,5.088284015655518,0.5483724772930145,-17.9395630235589,6.462564464300945
776,easy,-16.037506153578672,-16.037506153578672,-16.037506153578672,4.515649318695068,0.6076940298080444,-17.984915434720744,6.440625210064776
777,easy,-20.149823725183072,-20.149823725183072,-20.149823725183072,4.935469388961792,0.7193005532026291,-18.00316469575104,6.445537229683739
778,easy,-17.637261332306277,-17.637261332306277,-17.637261332306277,4.788533687591553,1.2801023721694946,-17.878964161228815,6.39022112858302
779,easy,-13.372752772607711,-13.372752772607711,-13.372752772607711,5.115349054336548,0.4196600764989853,-17.81333553702863,6.419838316221009
780,easy,-14.001860421877927,-14.001860421877927,-14.001860421877927,5.138661623001099,0.30072586983442307,-17.838182336590602,6.402259332866901
781,easy,-10.511909658251255,-10.511909658251255,-10.511909658251255,4.8643553256988525,0.426748663187027,-17.62009924023121,6.463322457995146
782,easy,-23.661590816769984,-23.661590816769984,-23.661590816769984,4.877116441726685,0.535811260342598,-17.52327719602659,6.331895886142631
783,easy,-17.007211959504115,-17.007211959504115,-17.007211959504115,4.754437446594238,1.2206518650054932,-17.6860278500144,6.208305081818581
784,easy,-13.148691146898186,-13.148691146898186,-13.148691146898186,4.2887349128723145,0.6122773289680481,-17.661824690710475,6.223880218627237
785,easy,-13.712122372697443,-13.712122372697443,-13.712122372697443,4.74922251701355,0.5319900363683701,-17.644597360755334,6.233787224787917
786,easy,-25.327912069239922,-25.327912069239922,-25.327912069239922,4.8511059284210205,0.5767898857593536,-17.974537217121487,6.194227798025267
787,easy,-15.307159995316884,-15.307159995316884,-15.307159995316884,4.908628463745117,0.4804540425539017,-17.887391054726375,6.200615102470309
788,easy,-14.812015083002,-14.812015083002,-14.812015083002,5.072258710861206,0.3212631046772003,-17.950112517051053,6.152173820730356
789,easy,-15.445374190555265,-15.445374190555265,-15.445374190555265,4.65030574798584,0.4410775452852249,-17.85625398156167,6.153906951253598
790,easy,-16.26838873372653,-16.26838873372653,-16.26838873372653,4.808450937271118,0.36856837570667267,-17.904014881845143,6.131646524424096
791,easy,-9.259746930443757,-9.259746930443757,-9.259746930443757,4.72297739982605,0.49548935890197754,-17.91727526698989,6.111792461056701
792,easy,-20.221538350319747,-20.221538350319747,-20.221538350319747,5.166977167129517,0.5547482967376709,-17.87541589238336,6.088183130402378
